operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,"-34.7269874,-58.3655428",110000,USD,1667864,110000,426,85,258.2159624,1294.117647,,3,,http://lanus-este.properati.com.ar/pcm4_venta_casa_lanus-este
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5703499,-58.4844082",115000,USD,1743676,115000,46,,2500,,,,,http://villa-urquiza.properati.com.ar/npzw_venta_departamentos_villa-urquiza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,"-34.5126392112,-58.5430858142",320000,USD,4851968,320000,229,229,1397.379913,1397.379913,,5,,http://villa-adelina-san-isidro.properati.com.ar/yxtb_venta_casa_villa-adelina_suite_lavadero_parrilla_quincho_toilette_garage_placard_ruiz-propiedades_cd6
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|,"-34.7880489,-58.341377",48000,USD,727795.2,48000,,,,,,,,http://almirante-brown.properati.com.ar/sduk_venta_departamentos_florencio-varela
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Jose Leon Suarez|,"-34.529389,-58.5734048",70000,USD,1061368,70000,46,46,1521.73913,1521.73913,,,,http://jose-leon-suarez.properati.com.ar/txhv_venta_local_jose-leon-suarez_avenida-brigadier-general-juan-manuel-de-rosas_2300
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5075981,-58.478093",400000,USD,6064960,400000,147,93,2721.088435,4301.075269,,3,,http://vicente-lopez.properati.com.ar/vrv9_venta_departamentos_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,"-34.6025417,-58.5560227",,,,,,,,,,,,http://santos-lugares.properati.com.ar/yl6w_venta_departamentos_caseros_balcon_garage_placard_omar-martinez-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,"-34.5967504041,-58.5847124619",500000,USD,7581200,500000,232,232,2155.172414,2155.172414,,,,http://ciudad-jardin-lomas-del-palomar.properati.com.ar/g91l_venta_casa_ciudad-jardin-lomas-del-palomar
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.562423,-58.442652",335000,USD,5079404,335000,,152,,2203.947368,2,4,,http://belgrano.properati.com.ar/101by_venta_departamentos_belgrano_balcon_baulera_suite_lavadero_luminoso_lujoso_dependencias_garage_re-max-premium
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.551635,-58.442223",1380000,USD,20924112,1380000,,585,,2358.974359,,6,,http://belgrano.properati.com.ar/103a0_venta_departamentos_belgrano_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_luminoso_vista_lujoso_dependencias_electrogeno_garage_amenities_impecable_aire-acondicionado_re-max-bur-oacute
sell,store,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,"-34.6479231,-58.5626554",115000,USD,1743676,115000,,,,,,,,http://ramos-mejia.properati.com.ar/ee9d_venta_local_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,50,,,,3,,http://ramos-mejia.properati.com.ar/wj9v_venta_departamentos_ramos-mejia
sell,house,|Argentina|Capital Federal|Liniers|,"-34.6398745,-58.5154225",225000,USD,3411540,225000,200,140,1125,1607.142857,,4,,http://liniers.properati.com.ar/y4fj_venta_casa_liniers_patio_quincho_terraza_garage_impecable_niro-brokers
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.65581512,-58.66418457",100000,USD,1516240,100000,,,,,,,,http://ituzaingo.properati.com.ar/v1si_venta_departamentos_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,75000,USD,1137180,75000,,45,,1666.666667,,2,,http://ramos-mejia.properati.com.ar/zkdi_venta_departamentos_ramos-mejia_terraza_luminoso_garage_marta-gonzalez-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5108456,-58.4842024",390000,USD,5913336,390000,269,250,1449.814126,1560,,4,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/zouw_venta_casa_vicente-lopez_balcon_jardin_parrilla_terraza_toilette_luminoso_lujoso_garage_carlos-castano-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4853046,-58.4876129",298000,USD,4518395.2,298000,0,62,,4806.451613,3,,,http://martinez.properati.com.ar/rt6t_venta_departamentos_martinez_del-libertador-av-_13600
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6339042,-58.4474354",68000,USD,1031043.2,68000,36,32,1888.888889,2125,,1,1800,http://caballito.properati.com.ar/117ew_venta_departamentos_caballito_balcon_parrilla_garage_goyena
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,250000,USD,3790600,250000,200,200,1250,1250,,4,,http://villa-luzuriaga.properati.com.ar/s69l_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,"-34.40322876,-58.6540451",239000,USD,3623813.6,239000,,,,,,,,http://barrio-portezuelo-nordelta.properati.com.ar/113hr_venta_casa_nordelta_suite_jardin_lavadero_parrilla_aire-acondicionado_m-m-propiedades_bhs
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,405000,USD,6140772,405000,220,220,1840.909091,1840.909091,,,,http://nordelta.properati.com.ar/pkeg_venta_casa_nordelta
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,72000,USD,1091692.8,72000,,34,,2117.647059,,1,,http://ramos-mejia.properati.com.ar/sac3_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6735863,-58.7088319",94000,USD,1425265.6,94000,200,,470,,,,,http://san-antonio-de-padua.properati.com.ar/yp85_venta_casa_san-antonio-de-padua_domingo-faustino-sarmiento_900_jardin_lavadero_garage_gustavo-piccione-propiedades_3lk
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4746211,-58.5376197",185000,USD,2805044,185000,,110,,1681.818182,,4,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/y73w_venta_casa_san-isidro_suite_jardin_lavadero_garage_acassuso
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.551479,-58.467846",94000,USD,1425265.6,94000,,36,,2611.111111,,2,,http://nunez.properati.com.ar/z4ic_venta_departamentos_nunez_balcon_lavadero_parrilla_quincho_sum_terraza_luminoso_re-max-total-v
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7151502,-58.2547463",160000,USD,2425984,160000,,,,,,5,,http://quilmes.properati.com.ar/zvjf_venta_casa_quilmes_patio_toilette_garage_placard_serpico-bienes-raices
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5306499,-58.4801542",140000,USD,2122736,140000,72,64,1944.444444,2187.5,7,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/1127j_venta_departamentos_vicente-lopez_maipu-av-_800_balcon_lavadero_dependencias_coulter-salbucci-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,,195000,USD,2956668,195000,237,190,822.7848101,1026.315789,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/vs5f_venta_casa_san-fernando_madero-dr-eduardo_1000
sell,PH,|Argentina|Capital Federal|Colegiales|,"-34.5765168217,-58.4487807619",149000,USD,2259197.6,149000,120,120,1241.666667,1241.666667,,4,,http://colegiales.properati.com.ar/xx0n_venta_ph_colegiales_suite_lavadero_patio_toilette_luminoso_garage_placard_lexinton-propiedades_cbn
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,4200000,USD,63682080,4200000,3150,1150,1333.333333,3652.173913,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/nkwy_venta_casa_bs-as-g-b-a-zona-norte_300
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.7995589,-58.392429",300000,USD,4548720,300000,0,0,,,,,,http://adrogue.properati.com.ar/rkgn_venta_casa_adrogue
sell,PH,|Argentina|Capital Federal|Villa Devoto|,"-34.620293,-58.5111544",266000,USD,4033198.4,266000,176,130,1511.363636,2046.153846,,4,,http://villa-devoto.properati.com.ar/vl66_venta_ph_villa-devoto
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6928427134,-58.5133676171",,,,,,105,,,,,,http://la-matanza.properati.com.ar/yqmr_venta_casa_la-matanza_patio_garage_caetano-graciela-bienes-raices
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.485529,-58.487479",1250000,USD,18953000,1250000,0,440,,2840.909091,,4,,http://martinez.properati.com.ar/t1fu_venta_casa_martinez
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6193601,-58.4388154",370000,USD,5610088,370000,137,124,2700.729927,2983.870968,5,,5300,http://caballito.properati.com.ar/ukl5_venta_departamentos_caballito_rivadavia-av-_5100
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4925586,-58.5230343",300000,USD,4548720,300000,200,178,1500,1685.393258,,,,http://martinez.properati.com.ar/12flj_venta_casa_martinez_libertad_1600_suite_lavadero_parrilla_piscina_garage_bezruk-carlos
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5638737,-58.4453848",1050000,USD,15920520,1050000,384,384,2734.375,2734.375,,5,14863,http://belgrano.properati.com.ar/12n7q_venta_departamentos_belgrano_balcon_baulera_suite_lavadero_terraza_toilette_vestidor_lujoso_dependencias_garage_placard_losa-radiante_subte-linea-d_covello-propiedades_9ij
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barrio San Isidro Labrador|,"-34.38038013,-58.67873674",300000,USD,4548720,300000,180,180,1666.666667,1666.666667,,,,http://barrio-san-isidro-labrador.properati.com.ar/zz3m_venta_casa_barrio-san-isidro-labrador_suite_parrilla_piscina_toilette_vestidor_dependencias_azul-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Saint Matthews|,"-34.415017,-58.843846",250000,USD,3790600,250000,,200,,1250,,5,,http://saint-matthews.properati.com.ar/y4lt_venta_casa_pilar_lavadero_parrilla_toilette_vestidor_luminoso_placard_losa-radiante_re-max-total-i
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,130000,USD,1971112,130000,,,,,,,,http://castelar-moron.properati.com.ar/117b5_venta_casa_castelar_jardin_parrilla_inmobiliaria-carlucci_d52
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Andres|,"-34.5583892,-58.5434963",45000,USD,682308,45000,27,27,1666.666667,1666.666667,,,,http://san-andres.properati.com.ar/txi5_venta_local_san-andres_intendente-casares_2700
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9542507,-57.9937682",,,,,,,,,,,,http://la-plata.properati.com.ar/u1hi_venta_casa_la-plata_calle-2-bis_152
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|,"-35.0030107618,-58.4696613881",265000,USD,4018036,265000,1000,185,265,1432.432432,,,,http://presidente-peron.properati.com.ar/yefb_venta_casa_presidente-peron_hidromasaje_parrilla_piscina_toilette_vestidor_o-a-aracama-porpiedades
sell,house,|Argentina|Capital Federal|Paternal|,"-34.60725,-58.474195",405000,USD,6140772,405000,,238,,1701.680672,,5,,http://paternal.properati.com.ar/rnu1_venta_casa_caballito
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.605048,-58.396675",108000,USD,1637539.2,108000,,72,,1500,,3,,http://balvanera.properati.com.ar/101vs_venta_departamentos_balvanera_lavadero_dependencias_garage_re-max-buro-ii
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6207162,-58.3742611",175000,USD,2653420,175000,,100,,1750,,,,http://san-telmo.properati.com.ar/zm6v_venta_departamentos_san-telmo_balcon_bianco-bienes-raices_9ca
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5599004,-58.5194249",78000,USD,1182667.2,78000,0,0,,,1,,,http://san-martin.properati.com.ar/zlgf_venta_departamentos_san-martin_pueyrredon_1200_baulera_lavadero_terraza_placard_rollan-propiedades_apd
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4543418,-58.5251242",420000,USD,6368208,420000,335,245,1253.731343,1714.285714,,,,http://beccar.properati.com.ar/11ez4_venta_casa_beccar_33-orientales_1000_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_dependencias_garage_impecable_majo-arvas-propiedades-csi-5192
sell,apartment,|Argentina|Capital Federal|Belgrano|,,189000,USD,2865693.6,189000,0,85,,2223.529412,2,,,http://belgrano.properati.com.ar/zghr_venta_departamentos_belgrano_ugarte-gobernador-m-_2800_terraza_luminoso_dependencias_garage_impecable_doble-circulacion_piuma-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5853946522,-58.5463794371",55000,USD,833932,55000,55,50,1000,1100,,,,http://san-martin.properati.com.ar/re6m_venta_ph_san-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,638000,USD,9673611.2,638000,0,129,,4945.736434,,4,12500,http://nordelta.properati.com.ar/11ooy_venta_departamentos_nordelta_balcon_suite_gimnasio_parrilla_piscina_toilette_vestidor_sauna_garage_latitud-ns_dck
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,"-34.6777070048,-58.3915195791",95000,USD,1440428,95000,50,50,1900,1900,,3,1,http://avellaneda-bs-as-g-b-a-zona-sur.properati.com.ar/ou3j_venta_departamentos_avellaneda
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4958219,-58.5571498",209000,USD,3168941.6,209000,300,140,696.6666667,1492.857143,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/zgu1_venta_casa_bs-as-g-b-a-zona-norte_vergara-valentin_200_suite_jardin_lavadero_piscina_toilette_moggia-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5107441,-58.5102734",200000,USD,3032480,200000,200,120,1000,1666.666667,,3,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/q3vc_venta_casa_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.635009,-58.6663418",110000,USD,1667864,110000,90,90,1222.222222,1222.222222,,3,,http://ituzaingo.properati.com.ar/xg9r_venta_casa_ituzaingo
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6197715789,-58.4242497865",85000,USD,1288804,85000,35,33,2428.571429,2575.757576,2,1,1154,http://almagro.properati.com.ar/t2v7_venta_departamentos_almagro_treinta-y-tres-orientales_500
sell,apartment,|Argentina|Capital Federal|Villa del Parque|,"-34.6299775,-58.5305616",125000,USD,1895300,125000,80,80,1562.5,1562.5,,,,http://villa-del-parque.properati.com.ar/10j6k_venta_departamentos_villa-del-parque_lavadero_toilette_luminoso_vista_electrogeno_garage_placard_doble-circulacion_torres-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,,155000,USD,2350172,155000,600,0,258.3333333,,,,,http://maschwitz.properati.com.ar/yar5_venta_casa_tigre_maschwitz_700_suite_jardin_vestidor_alonso-martin
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,300000,USD,4548720,300000,85,0,3529.411765,,,,,http://nordelta.properati.com.ar/wl2t_venta_departamentos_nordelta_0
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5860781047,-58.3944415999",395000,USD,5989148,395000,224,184,1763.392857,2146.73913,,5,4500,http://barrio-norte.properati.com.ar/pqhl_venta_departamentos_barrio-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,,82000,USD,1243316.8,82000,35,62,2342.857143,1322.580645,,3,,http://lomas-del-mirador.properati.com.ar/s93d_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5454199,-58.4589325",89000,USD,1349453.6,89000,35,30,2542.857143,2966.666667,,,,http://nunez.properati.com.ar/itvx_venta_departamento_nunez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.602225,-58.5629914",95000,USD,1440428,95000,57,,1666.666667,,6,3,,http://caseros.properati.com.ar/vz9x_venta_departamentos_caseros
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,150000,USD,2274360,150000,60,80,2500,1875,,3,,http://ramos-mejia.properati.com.ar/xubd_venta_casa_ramos-mejia_lavadero_parrilla_patio_placard_aire-acondicionado
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Barrio Cerrado Fincas de Maschwitz|,"-34.3647291672,-58.7648391724",220000,USD,3335728,220000,190,190,1157.894737,1157.894737,,4,,http://barrio-cerrado-fincas-de-maschwitz.properati.com.ar/vtf3_venta_casa_escobar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4056016607,-58.6488088398",320000,USD,4851968,320000,88,88,3636.363636,3636.363636,,3,,http://nordelta.properati.com.ar/11dev_venta_departamentos_nordelta_balcon_suite_parrilla_piscina_toilette_vestidor_garage_delta-propiedades_d98
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,"-34.6138478,-58.5429553",,,,,,,,,,,,http://ciudad-jardin-lomas-del-palomar.properati.com.ar/zmgs_venta_departamentos_ciudad-jardin-lomas-del-palomar_balcon_jardin_lavadero_parrilla_terraza_placard_ivana-e-h-garay-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,52,,,,2,,http://ramos-mejia.properati.com.ar/s9s7_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,"-34.6441391,-58.6167363",100000,USD,1516240,100000,96,80,1041.666667,1250,,,,http://moron.properati.com.ar/tyy2_venta_casa_moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.428505,-58.5859967",2129528,ARS,2123617.54,140058.14,74,65,1892.677568,32761.96923,,3,,http://tigre.properati.com.ar/11ojs_venta_departamentos_tigre_garage_latitud-ns_dck
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Las Glorietas|,"-34.410734,-58.672829",420000,USD,6368208,420000,,262,,1603.053435,,4,,http://barrio-las-glorietas-nordelta.properati.com.ar/10om8_venta_casa_barrio-los-sauces_balcon_baulera_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_vista_dependencias_garage_aire-acondicionado_losa-radiante_re-max-total-iv
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5627398,-58.44006",459000,USD,6959541.6,459000,190,190,2415.789474,2415.789474,,4,,http://belgrano.properati.com.ar/uzvr_venta_departamentos_belgrano_del-libertador-av-_5300
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9151836984,-57.9665873163",,,,,145,145,,,,5,,http://la-plata.properati.com.ar/srcu_venta_casa_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,450000,USD,6823080,450000,,,,,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/xbc2_venta_casa_tigre
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.65211868,-58.63838577",80000,USD,1212992,80000,,,,,,,,http://castelar-moron.properati.com.ar/smq5_venta_departamentos_castelar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Estancias del Pilar|,,750000,USD,11371800,750000,2058,458,364.4314869,1637.554585,,5,,http://estancias-del-pilar.properati.com.ar/z3qb_venta_casa_estancias-del-pilar_suite_gimnasio_hidromasaje_lavadero_piscina_vestidor_sauna_dependencias_izrastzoff-agentes-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4043088076,-58.6698286159",680000,USD,10310432,680000,280,250,2428.571429,2720,,,,http://nordelta.properati.com.ar/wmwe_venta_casa_barrio-los-alisos
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.554806,-58.4787521",134000,USD,2031761.6,134000,65,,2061.538462,,,,,http://nunez.properati.com.ar/rers_venta_departamentos_nunez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,133000,USD,2016599.2,133000,0,50,,2660,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgt6_venta_departamentos_tigre_0_balcon_suite_lavadero_piscina_sum_toilette_garage_casado-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|,"-34.8496919,-58.5278087037",90000,USD,1364616,90000,0,60,,1500,,3,,http://ezeiza-bs-as-g-b-a-zona-sur.properati.com.ar/zqk9_venta_casa_ezeiza_garage_gazda-propiedades_cq0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.426612,-58.5875109",185000,USD,2805044,185000,60,66,3083.333333,2803.030303,1,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11tm3_venta_departamentos_tigre_esmeralda_0_balcon_jardin_lavadero_parrilla_piscina_terraza_vestidor_garage_m-o-connor-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.5842867,-58.733616",500000,USD,7581200,500000,630,330,793.6507937,1515.151515,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/nhi1_venta_casa_bs-as-g-b-a-zona-norte_isabel-la-catolica_400
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6576563,-58.5910163",45000,USD,682308,45000,,,,,,,,http://villa-luzuriaga.properati.com.ar/11cgk_venta_departamentos_villa-luzuriaga_terraza_ana-arias-negocios-inmobiliarios
sell,store,|Argentina|Capital Federal|Retiro|,"-34.5914597513,-58.3810257912",780000,USD,11826672,780000,230,230,3391.304348,3391.304348,,,,http://retiro.properati.com.ar/t43a_venta_local_retiro
